path,detector,num_features,r_min,r_max,r_mean,r_std
photos/edited_JPEG/image_15.jpg,SIFT,32750,0.013333912938833237,0.08544418215751648,0.021315403405377884,0.007675068199685918
photos/edited_JPEG/image_15.jpg,BRISK,28363,7.777777671813965,157.0946502685547,44.353206171789544,13.802237964399891
photos/edited_JPEG/image_15.jpg,ORB,132051,-0.00013821019092574716,0.0016541534569114447,2.6244256574864607e-05,4.570463572336067e-05
photos/edited_JPEG/image_15.jpg,AKAZE,30352,0.0010000310139730573,0.04145495966076851,0.0024885753062207894,0.0019532585450977714
photos/edited_JPEG/image_21.jpg,SIFT,62240,0.013333473354578018,0.08301088958978653,0.020831919854487697,0.007478834521115067
photos/edited_JPEG/image_21.jpg,BRISK,49766,3.555555582046509,147.92852783203125,42.8601281974772,13.085213080905755
photos/edited_JPEG/image_21.jpg,ORB,264159,-0.00012811234046239406,0.002145100850611925,2.3449386244456224e-05,3.9185274301769e-05
photos/edited_JPEG/image_21.jpg,AKAZE,44789,0.0010000232141464949,0.031523849815130234,0.0024514261765597087,0.0018683223269178812
photos/edited_JPEG/image_7.jpg,SIFT,21834,0.013333397917449474,0.08658367395401001,0.02219381563033947,0.008981560304817544
photos/edited_JPEG/image_7.jpg,BRISK,23246,8.666666984558105,144.5519561767578,44.50930473364067,14.609722015002395
photos/edited_JPEG/image_7.jpg,ORB,126037,-0.0001585029240231961,0.0014568197075277567,2.0023286758208417e-05,3.961901634456756e-05
photos/edited_JPEG/image_7.jpg,AKAZE,18769,0.0010000276379287243,0.0413544587790966,0.0027558940351655923,0.0023895815790232634
photos/edited_JPEG/image_25.jpg,SIFT,80111,0.013333522714674473,0.10214117169380188,0.02207136760992885,0.007959456651975746
photos/edited_JPEG/image_25.jpg,BRISK,71712,6.222222328186035,169.7390594482422,43.9479761906151,13.419526123261123
photos/edited_JPEG/image_25.jpg,ORB,324686,-9.532002150081098e-05,0.0020640918519347906,3.4286668331333957e-05,4.904611584157679e-05
photos/edited_JPEG/image_25.jpg,AKAZE,56159,0.0010000093607231975,0.05593122914433479,0.002583545074723391,0.0020363133158808663
photos/edited_JPEG/image_18.jpg,SIFT,14877,0.013333342969417572,0.07360726594924927,0.020351569413980537,0.007182892993600949
photos/edited_JPEG/image_18.jpg,BRISK,12075,7.44444465637207,122.54802703857422,42.41874768282809,12.151746384586538
photos/edited_JPEG/image_18.jpg,ORB,62872,-7.658911636099219e-05,0.0009126219083555043,1.4840767598478915e-05,2.861273648124284e-05
photos/edited_JPEG/image_18.jpg,AKAZE,11002,0.0010001328773796558,0.02301773801445961,0.002411825118797708,0.0019034489164424203
photos/edited_JPEG/image_17.jpg,SIFT,38247,0.013333647511899471,0.07625233381986618,0.02097436930367419,0.007663167427362594
photos/edited_JPEG/image_17.jpg,BRISK,35111,14.11111068725586,141.15585327148438,42.88953690307366,12.841090705274473
photos/edited_JPEG/image_17.jpg,ORB,184739,-6.793911597924307e-05,0.0013743407325819135,1.9115952208614044e-05,3.217490764584905e-05
photos/edited_JPEG/image_17.jpg,AKAZE,24768,0.0010000379988923669,0.02144661173224449,0.0024268793901004054,0.001810969394538173
photos/edited_JPEG/image_9.jpg,SIFT,71982,0.013333420269191265,0.07948324084281921,0.022305193436054263,0.008137838314850035
photos/edited_JPEG/image_9.jpg,BRISK,65859,6.55555534362793,142.06234741210938,44.54858446045193,13.372674912629705
photos/edited_JPEG/image_9.jpg,ORB,294963,-4.291442746762186e-05,0.0010565983830019832,3.3043829073409394e-05,4.298022894238372e-05
photos/edited_JPEG/image_9.jpg,AKAZE,64300,0.0010000149486586452,0.03905295208096504,0.0026754148961294698,0.0020509584195850133
photos/edited_JPEG/image_22.jpg,SIFT,48374,0.013333389535546303,0.08567225933074951,0.021906251806482244,0.008939542928524434
photos/edited_JPEG/image_22.jpg,BRISK,42584,11.44444465637207,159.8640899658203,45.28862400548073,15.762008597254072
photos/edited_JPEG/image_22.jpg,ORB,212967,-0.00017863584798760712,0.0021083522588014603,3.185947168736711e-05,6.187869687689176e-05
photos/edited_JPEG/image_22.jpg,AKAZE,35648,0.001000012969598174,0.038230687379837036,0.0028437371047157923,0.002609136713740021
photos/edited_JPEG/image_8.jpg,SIFT,46108,0.013333365321159363,0.08591943979263306,0.021220211509391056,0.008110126131207667
photos/edited_JPEG/image_8.jpg,BRISK,38726,7.111111164093018,162.5,43.77928242516938,14.350839417172372
photos/edited_JPEG/image_8.jpg,ORB,195389,-0.00013476518506649882,0.0019718760158866644,2.6609757746120213e-05,5.1201729894630155e-05
photos/edited_JPEG/image_8.jpg,AKAZE,34086,0.001000029849819839,0.028505999594926834,0.0025563561974368404,0.002137823870498194
photos/edited_JPEG/image_11.jpg,SIFT,22163,0.013334316201508045,0.08148960024118423,0.020892008890839954,0.007151849467299477
photos/edited_JPEG/image_11.jpg,BRISK,15702,11.44444465637207,151.7439422607422,41.96290024859543,12.126725361104915
photos/edited_JPEG/image_11.jpg,ORB,74106,-4.629815884982236e-05,0.001441190019249916,1.9974818484060217e-05,3.164596948517743e-05
photos/edited_JPEG/image_11.jpg,AKAZE,28980,0.0010000183247029781,0.030162187293171883,0.0023056509529166195,0.0016766109184330816
photos/edited_JPEG/image_19.jpg,SIFT,27152,0.013333523645997047,0.07573562860488892,0.02071956411106556,0.007952620087810967
photos/edited_JPEG/image_19.jpg,BRISK,23604,12.55555534362793,146.5215301513672,43.77805720485079,14.253421588795833
photos/edited_JPEG/image_19.jpg,ORB,129637,-0.00024908376508392394,0.001226086518727243,2.0192455700669995e-05,4.1373874512317926e-05
photos/edited_JPEG/image_19.jpg,AKAZE,17820,0.0010000327602028847,0.02621399611234665,0.0026333564678003214,0.0023138239715999017
photos/edited_JPEG/image_13.jpg,SIFT,66445,0.013333376497030258,0.06611543893814087,0.020182969308175768,0.006633600320857973
photos/edited_JPEG/image_13.jpg,BRISK,49507,7.111111164093018,127.25531005859375,42.27823579577929,11.851788771138242
photos/edited_JPEG/image_13.jpg,ORB,243207,-9.299463999923319e-05,0.0007728943601250648,1.8498265450194826e-05,2.735531012397976e-05
photos/edited_JPEG/image_13.jpg,AKAZE,43346,0.0010000239126384258,0.01854216493666172,0.002182897052075589,0.0014755045659383408
photos/edited_JPEG/image_5.jpg,SIFT,49229,0.01333343330770731,0.062271784991025925,0.020624900874987015,0.006800729366540403
photos/edited_JPEG/image_5.jpg,BRISK,39707,8.88888931274414,126.32625579833984,41.88503420530968,11.445700472662569
photos/edited_JPEG/image_5.jpg,ORB,207256,-5.153274105396122e-05,0.0008302367641590536,2.122591067873291e-05,2.9789978079647834e-05
photos/edited_JPEG/image_5.jpg,AKAZE,37687,0.0010000010952353477,0.02136204205453396,0.002351280306618891,0.001585327672168167
photos/edited_JPEG/image_1.jpg,SIFT,62184,0.013333356007933617,0.07865455746650696,0.022182206483192385,0.008679029311874406
photos/edited_JPEG/image_1.jpg,BRISK,62805,11.88888931274414,138.7242889404297,44.847828357320864,14.396583466544381
photos/edited_JPEG/image_1.jpg,ORB,293057,-8.799521310720593e-05,0.0018163936911150813,2.6882182083650713e-05,4.4440512986218664e-05
photos/edited_JPEG/image_1.jpg,AKAZE,33927,0.0010000152979046106,0.023244468495249748,0.0026210620579339328,0.0020570625030896738
photos/edited_JPEG/image_10.jpg,SIFT,55114,0.013333480805158615,0.08030581474304199,0.021341390182024297,0.007532901414877271
photos/edited_JPEG/image_10.jpg,BRISK,47364,6.55555534362793,151.7164764404297,43.22517663825858,12.857685901284952
photos/edited_JPEG/image_10.jpg,ORB,218911,-4.8664929636288434e-05,0.001159182982519269,2.8378689090486778e-05,4.015052246030634e-05
photos/edited_JPEG/image_10.jpg,AKAZE,45372,0.001000014366582036,0.03325803205370903,0.0025559052502853695,0.0019721127083500295
photos/edited_JPEG/image_6.jpg,SIFT,29709,0.013333391398191452,0.08495653420686722,0.020393146431060567,0.007552915387194022
photos/edited_JPEG/image_6.jpg,BRISK,24823,8.55555534362793,148.30870056152344,43.08690692444579,13.39313675946667
photos/edited_JPEG/image_6.jpg,ORB,130974,-0.00019723114382941276,0.0016327941557392478,1.844501786789154e-05,4.09017629338846e-05
photos/edited_JPEG/image_6.jpg,AKAZE,20380,0.0010000026086345315,0.03963630646467209,0.002549802880483781,0.0022142752428142443
